Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3VL3aSOA8O3b5iOVBkD9iD,"where's the confetti?","the color grey.","jev.",2022-12-20,200933,35,false,br4reja3tf0gpjr6ai9r6z1b6,2024-02-27T16:42:26Z,"","LONER inc.",0.574,0.874,5,-4.922,0,0.174,0.0283,0,0.11,0.819,92.153,4
spotify:track:5lw8Mgb4LyhriPIC86gV6e,"RNP (feat. Anderson .Paak)","The Lost Boy","Cordae;Anderson .Paak",2019-07-26,175827,65,true,br4reja3tf0gpjr6ai9r6z1b6,2024-02-27T20:24:26Z,"","Art@War/Atlantic Records",0.611,0.714,9,-4.696,0,0.856,0.184,0,0.145,0.628,196.043,4
spotify:track:3K2bwOFxBVT4oMGQrj2nho,"HOME - Remix","HOME (Remix)","Mike Dimes;JID",2022-06-07,195160,0,true,br4reja3tf0gpjr6ai9r6z1b6,2024-03-01T20:41:01Z,"","Encore Recordings",0.882,0.571,0,-5.541,0,0.231,0.175,0,0.303,0.406,117.973,4
spotify:track:6LBpGdlukUARutol7VgWIS,"January 28th","2014 Forest Hills Drive","J. Cole",2014-12-09,242697,70,true,br4reja3tf0gpjr6ai9r6z1b6,2024-03-29T01:12:38Z,"rap","Roc Nation Records LLC",0.597,0.568,5,-8.559,1,0.342,0.242,0,0.0838,0.342,84.052,4
spotify:track:6sf35vqrEAN8fOFzrKmv9A,"Fire Squad","2014 Forest Hills Drive","J. Cole",2014-12-09,288123,65,true,br4reja3tf0gpjr6ai9r6z1b6,2024-03-29T01:31:09Z,"rap","Roc Nation Records LLC",0.551,0.755,11,-7.053,1,0.419,0.279,0,0.508,0.574,175.895,4
spotify:track:7Ka2epdrW2dHzEOXZFqHyb,"Never Change","The Blueprint","JAŸ-Z",2001-09-11,237066,35,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-02T11:50:55Z,"hip hop,east coast hip hop,rap","Roc-A-Fella",0.744,0.876,1,-3.285,0,0.273,0.00331,0,0.0675,0.842,85.442,4
spotify:track:4E2fOeF5A6onC10OtnjXJa,"Trae The Truth in Ibiza","Might Delete Later","J. Cole",2024-04-05,255440,66,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-08T07:51:36Z,"rap","Cole World, Inc. under exclusive license to Interscope Records",0.488,0.586,7,-7.868,1,0.0987,0.121,0,0.354,0.533,158.405,3
spotify:track:6YjiNeQLT9MZDTA236qRYt,"Truffles","Elephant in the Room","Mick Jenkins",2021-10-29,194886,34,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-12T08:27:58Z,"jazz rap","Cinematic Music Group",0.854,0.655,11,-4.034,1,0.227,0.0171,0.0000116,0.133,0.641,132.886,4
spotify:track:35Rbqn962gEydsN1VKOC3T,"Soho (feat. JID)","Everythings For Sale","WESTSIDE BOOGIE;JID",2019-01-25,133306,45,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-12T08:44:15Z,"boogie","Shady Records",0.792,0.603,5,-7.216,0,0.362,0.252,0,0.08,0.515,137.088,4
spotify:track:4QPtyUkP2ysNjZDF5AuZMC,"Barely Miss","Barely Miss","REASON",2022-06-27,193656,34,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-12T08:53:29Z,"","Top Dawg Entertainment, LLC",0.848,0.594,1,-6.858,0,0.342,0.321,0,0.114,0.556,160.056,4
spotify:track:2qDTVDLjK4PctCvC8Mg19x,"Diet Coke","It's Almost Dry","Pusha T",2022-04-22,180164,53,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-12T08:56:13Z,"","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.697,0.942,10,-2.975,0,0.372,0.136,0,0.0463,0.789,163.9,4
spotify:track:3BVt1MH9KaZjQw4W58SUTV,"Relaxation","Higher Learning 2 (Deluxe Edition)","Fashawn;J. Cole;Omen",2012-04-03,160177,45,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-12T09:03:13Z,"alternative hip hop,underground hip hop,rap","IAN Group",0.851,0.67,4,-7.063,0,0.283,0.264,0,0.115,0.614,119.994,4
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,"It Was A Good Day","The Predator","Ice Cube",1992-11-17,260000,79,true,br4reja3tf0gpjr6ai9r6z1b6,2024-04-23T23:47:17Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop","Priority Records",0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,4
spotify:track:6lKCaafKm88sVfYz2u7S4B,"Rich Niggaz","Born Sinner (Deluxe Version)","J. Cole",2013-06-18,276093,64,true,br4reja3tf0gpjr6ai9r6z1b6,2024-05-28T08:56:34Z,"rap","Roc Nation LLC",0.586,0.717,8,-8.546,0,0.196,0.472,0.00239,0.104,0.306,125.014,4
spotify:track:7cLnbmx7ZUWAwyocrKz3wL,"Let Go","CHASE","Aaron May",2019-02-28,176531,53,true,br4reja3tf0gpjr6ai9r6z1b6,2024-05-28T08:59:28Z,"","MOVEINTHEAM",0.87,0.498,9,-8.339,0,0.0622,0.046,0,0.146,0.692,110.017,4
spotify:track:2dXME00xUY1CRcMZsM3Y4q,"Paris, Tokyo","Lupe Fiasco's The Cool","Lupe Fiasco",2007-01-01,270653,60,false,br4reja3tf0gpjr6ai9r6z1b6,2024-05-28T22:53:33Z,"","1st & 15th/Atlantic",0.734,0.64,9,-7.638,0,0.182,0.0895,0,0.173,0.351,90.011,4
spotify:track:4Z9cAwlkruSbWblPBthygg,"10 Feet","Death Race For Love","Juice WRLD",2019-03-08,212311,0,true,br4reja3tf0gpjr6ai9r6z1b6,2024-06-01T08:07:21Z,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.678,0.681,6,-7.698,0,0.183,0.466,0.000657,0.263,0.525,104.014,4
spotify:track:2ldkZNBd7DMEtAApOQPkfY,"Plain Clothes","Pieces of a Man","Mick Jenkins",2018-10-26,231669,30,true,br4reja3tf0gpjr6ai9r6z1b6,2024-06-04T09:59:37Z,"jazz rap","Cinematic Music Group",0.677,0.79,5,-7.642,0,0.126,0.0971,0,0.0778,0.244,74.02,4
spotify:track:0wJw5QXDKXTYn8IVyh3wqz,"Samurai","Samurai","Lupe Fiasco",2024-06-28,194786,65,false,br4reja3tf0gpjr6ai9r6z1b6,2024-06-28T07:29:38Z,"","1st and 15th too",0.485,0.639,5,-4.575,0,0.0552,0.0102,0.000117,0.105,0.503,188.49,4
